BranchKey,Date,SubsidiaryAccountKey,BudgetAmount,ActualAmount
2,2025-05-01,2004001001,-1326040,-1390357.17
2,2025-05-01,2005001001,-591670,-587039.69
2,2025-05-01,2005002002,-124090,-127449.41
2,2025-05-01,2005003003,-5000,-2118.78
2,2025-05-01,4001001001,-581545.19,-581722.12
2,2025-05-01,4001002007,-48793.22,-46537.75
2,2025-05-01,4001003010,-39370.76,-34903.31
2,2025-05-01,4002001001,-928280,-978168.92
2,2025-05-01,4002002002,-388990,-349345.95
2,2025-05-01,4002003003,-630860,-663757.47
2,2025-05-01,4003001001,-279300,-244542.25
2,2025-05-01,4003002002,-84870,-104803.67
2,2025-05-01,4003003003,-686200,-698692.19
2,2025-05-01,4003004004,-5050,-6986.75
2,2025-05-01,6001001001,-112060.87,-96953.68
2,2025-05-01,6001002007,-8712.67,-7756.28
2,2025-05-01,6001003010,-7016.21,-5817.21
2,2025-05-01,6002001001,-33990,-34934.45
2,2025-05-01,6002002002,-16370,-17467.15
2,2025-05-01,6003001001,-7800,-8733.5
2,2025-05-01,6003002002,-15810,-14672.38
2,2025-05-01,6003003003,-15720,-16419.12
2,2025-05-01,6004001001,-38340,-38427.91
2,2025-05-01,6005001001,-69670,-70917.11
2,2025-05-01,6005002002,-14400,-15021.73
2,2025-05-01,6005003003,-2650,-2794.61
2,2025-05-01,6005004004,-28250,-28296.89
2,2025-05-01,6005005005,-4140,-3842.7
2,2025-05-01,6005006006,-19730,-21659.31
2,2025-05-01,8001001001,-1110,-1081.36
2,2025-05-01,8001002002,-780,-865.08
2,2025-05-01,8002001001,1770,-12976.64
2,2025-05-01,8002002002,9370,9732.47
2,2025-05-01,8003001001,-810,-1297.65
2,2025-05-01,10001001001,-98030,-92690.48
2,2025-05-01,10001002002,-84340,-83421.43
2,2025-06-01,1001001001,4496810,4694841
2,2025-06-01,1001002002,2890810,3007599.96
2,2025-06-01,2001001001,-28400,-28903.74
2,2025-06-01,2003001001,-31190,-30920.84
2,2025-06-01,2003002002,-7570,-5960.71
2,2025-06-01,2004001001,-1326040,-1386439.37
2,2025-06-01,2005001001,-591670,-585385.51
2,2025-06-01,2005002002,-124090,-127090.28
2,2025-06-01,2005003003,-5000,-2395.89
2,2025-06-01,4001001001,-581545.19,-579718.96
2,2025-06-01,4001002007,-48793.22,-46377.51
2,2025-06-01,4001003010,-39370.76,-34783.13
2,2025-06-01,4002001001,-928280,-905171.95
2,2025-06-01,4002002002,-388990,-382957.29
2,2025-06-01,4002003003,-630860,-626657.47
2,2025-06-01,4003001001,-279300,-278514.47
2,2025-06-01,4003002002,-84870,-104442.82
2,2025-06-01,4003003003,-686200,-696286.22
2,2025-06-01,4003004004,-5050,-3481.29
2,2025-06-01,6001001001,-112060.87,-96619.82
2,2025-06-01,6001002007,-8712.67,-7729.57
2,2025-06-01,6001003010,-7016.21,-6763.38
2,2025-06-01,6002001001,-33990,-34814.2
2,2025-06-01,6002002002,-16370,-13925.61
2,2025-06-01,6003001001,-7800,-8355.32
2,2025-06-01,6003002002,-15810,-17058.87
2,2025-06-01,6003003003,-15720,-16014.43
2,2025-06-01,6004001001,-38340,-40732.57
2,2025-06-01,6005001001,-69670,-70672.89
2,2025-06-01,6005002002,-14400,-14621.86
2,2025-06-01,6005003003,-2650,-2088.72
2,2025-06-01,6005004004,-28250,-30288.29
2,2025-06-01,6005005005,-4140,-3481.28
2,2025-06-01,6005006006,-19730,-19147.77
2,2025-06-01,8001001001,-1110,-1240.06
2,2025-06-01,8001002002,-780,-593.06
2,2025-06-01,8002001001,1770,6470.05
2,2025-06-01,8002002002,9370,10783.39
2,2025-06-01,8003001001,-810,-700.89
2,2025-06-01,10001001001,-98030,-103982.95
2,2025-06-01,10001002002,-84340,-76254.16
2,2025-07-01,1001001001,4496810,
2,2025-07-01,1001002002,2890810,
2,2025-07-01,2001001001,-28400,
2,2025-07-01,2003001001,-31190,
2,2025-07-01,2003002002,-7570,
2,2025-07-01,2004001001,-1326040,
2,2025-07-01,2005001001,-591670,
2,2025-07-01,2005002002,-124090,
2,2025-07-01,2005003003,-5000,
2,2025-07-01,4001001001,-581545.19,
2,2025-07-01,4001002007,-48793.22,
2,2025-07-01,4001003010,-39370.76,
2,2025-07-01,4002001001,-928280,
2,2025-07-01,4002002002,-388990,
2,2025-07-01,4002003003,-630860,
2,2025-07-01,4003001001,-279300,
2,2025-07-01,4003002002,-84870,
2,2025-07-01,4003003003,-686200,
2,2025-07-01,4003004004,-5050,
2,2025-07-01,6001001001,-112060.87,
2,2025-07-01,6001002007,-8712.67,
2,2025-07-01,6001003010,-7016.21,
2,2025-07-01,6002001001,-33990,
2,2025-07-01,6002002002,-16370,
2,2025-07-01,6003001001,-7800,
2,2025-07-01,6003002002,-15810,
2,2025-07-01,6003003003,-15720,
2,2025-07-01,6004001001,-38340,
2,2025-07-01,6005001001,-69670,
2,2025-07-01,6005002002,-14400,
2,2025-07-01,6005003003,-2650,
2,2025-07-01,6005004004,-28250,
2,2025-07-01,6005005005,-4140,
2,2025-07-01,6005006006,-19730,
2,2025-07-01,8001001001,-1110,
2,2025-07-01,8001002002,-780,
2,2025-07-01,8002001001,1770,
2,2025-07-01,8002002002,9370,
2,2025-07-01,8003001001,-810,
2,2025-07-01,10001001001,-98030,
2,2025-07-01,10001002002,-84340,
2,2025-08-01,1001001001,4496810,
2,2025-08-01,1001002002,2890810,
2,2025-08-01,2001001001,-28400,
2,2025-08-01,2003001001,-31190,
2,2025-08-01,2003002002,-7570,
2,2025-08-01,2004001001,-1326040,
2,2025-08-01,2005001001,-591670,
2,2025-08-01,2005002002,-124090,
2,2025-08-01,2005003003,-5000,
2,2025-08-01,4001001001,-581545.19,
2,2025-08-01,4001002007,-48793.22,
2,2025-08-01,4001003010,-39370.76,
2,2025-08-01,4002001001,-928280,
2,2025-08-01,4002002002,-388990,
2,2025-08-01,4002003003,-630860,
2,2025-08-01,4003001001,-279300,
2,2025-08-01,4003002002,-84870,
2,2025-08-01,4003003003,-686200,
2,2025-08-01,4003004004,-5050,
2,2025-08-01,6001001001,-112060.87,
2,2025-08-01,6001002007,-8712.67,
2,2025-08-01,6001003010,-7016.21,
2,2025-08-01,6002001001,-33990,
2,2025-08-01,6002002002,-16370,
2,2025-08-01,6003001001,-7800,
2,2025-08-01,6003002002,-15810,
2,2025-08-01,6003003003,-15720,
2,2025-08-01,6004001001,-38340,
2,2025-08-01,6005001001,-69670,
2,2025-08-01,6005002002,-14400,
2,2025-08-01,6005003003,-2650,
2,2025-08-01,6005004004,-28250,
2,2025-08-01,6005005005,-4140,
2,2025-08-01,6005006006,-19730,
2,2025-08-01,8001001001,-1110,
2,2025-08-01,8001002002,-780,
2,2025-08-01,8002001001,1770,
2,2025-08-01,8002002002,9370,
2,2025-08-01,8003001001,-810,
2,2025-08-01,10001001001,-98030,
2,2025-08-01,10001002002,-84340,
2,2025-09-01,1001001001,4496810,
2,2025-09-01,1001002002,2890810,
2,2025-09-01,2001001001,-28400,
2,2025-09-01,2003001001,-31190,
2,2025-09-01,2003002002,-7570,
2,2025-09-01,2004001001,-1326040,
2,2025-09-01,2005001001,-591670,
2,2025-09-01,2005002002,-124090,
2,2025-09-01,2005003003,-5000,
2,2025-09-01,4001001001,-581545.19,
2,2025-09-01,4001002007,-48793.22,
2,2025-09-01,4001003010,-39370.76,
2,2025-09-01,4002001001,-928280,
2,2025-09-01,4002002002,-388990,
2,2025-09-01,4002003003,-630860,
2,2025-09-01,4003001001,-279300,
2,2025-09-01,4003002002,-84870,
2,2025-09-01,4003003003,-686200,
2,2025-09-01,4003004004,-5050,
2,2025-09-01,6001001001,-112060.87,
2,2025-09-01,6001002007,-8712.67,
2,2025-09-01,6001003010,-7016.21,
2,2025-09-01,6002001001,-33990,
2,2025-09-01,6002002002,-16370,
2,2025-09-01,6003001001,-7800,
2,2025-09-01,6003002002,-15810,
2,2025-09-01,6003003003,-15720,
2,2025-09-01,6004001001,-38340,
2,2025-09-01,6005001001,-69670,
2,2025-09-01,6005002002,-14400,
2,2025-09-01,6005003003,-2650,
2,2025-09-01,6005004004,-28250,
2,2025-09-01,6005005005,-4140,
2,2025-09-01,6005006006,-19730,
2,2025-09-01,8001001001,-1110,
2,2025-09-01,8001002002,-780,
2,2025-09-01,8002001001,1770,
2,2025-09-01,8002002002,9370,
2,2025-09-01,8003001001,-810,
2,2025-09-01,10001001001,-98030,
2,2025-09-01,10001002002,-84340,
2,2025-10-01,1001001001,4496810,
2,2025-10-01,1001002002,2890810,
2,2025-10-01,2001001001,-28400,
2,2025-10-01,2003001001,-31190,
2,2025-10-01,2003002002,-7570,
2,2025-10-01,2004001001,-1326040,
2,2025-10-01,2005001001,-591670,
2,2025-10-01,2005002002,-124090,
2,2025-10-01,2005003003,-5000,
2,2025-10-01,4001001001,-581545.19,
2,2025-10-01,4001002007,-48793.22,
2,2025-10-01,4001003010,-39370.76,
2,2025-10-01,4002001001,-928280,
2,2025-10-01,4002002002,-388990,
2,2025-10-01,4002003003,-630860,
2,2025-10-01,4003001001,-279300,
2,2025-10-01,4003002002,-84870,
2,2025-10-01,4003003003,-686200,
2,2025-10-01,4003004004,-5050,
2,2025-10-01,6001001001,-112060.87,
2,2025-10-01,6001002007,-8712.67,
2,2025-10-01,6001003010,-7016.21,
2,2025-10-01,6002001001,-33990,
2,2025-10-01,6002002002,-16370,
2,2025-10-01,6003001001,-7800,
2,2025-10-01,6003002002,-15810,
2,2025-10-01,6003003003,-15720,
2,2025-10-01,6004001001,-38340,
2,2025-10-01,6005001001,-69670,
2,2025-10-01,6005002002,-14400,
2,2025-10-01,6005003003,-2650,
2,2025-10-01,6005004004,-28250,
2,2025-10-01,6005005005,-4140,
2,2025-10-01,6005006006,-19730,
2,2025-10-01,8001001001,-1110,
2,2025-10-01,8001002002,-780,
2,2025-10-01,8002001001,1770,
2,2025-10-01,8002002002,9370,
2,2025-10-01,8003001001,-810,
2,2025-10-01,10001001001,-98030,
2,2025-10-01,10001002002,-84340,
2,2025-11-01,1001001001,4496810,
2,2025-11-01,1001002002,2890810,
2,2025-11-01,2001001001,-28400,
2,2025-11-01,2003001001,-31190,
2,2025-11-01,2003002002,-7570,
2,2025-11-01,2004001001,-1326040,
2,2025-11-01,2005001001,-591670,
2,2025-11-01,2005002002,-124090,
2,2025-11-01,2005003003,-5000,
2,2025-11-01,4001001001,-581545.19,
2,2025-11-01,4001002007,-48793.22,
2,2025-11-01,4001003010,-39370.76,
2,2025-11-01,4002001001,-928280,
2,2025-11-01,4002002002,-388990,
2,2025-11-01,4002003003,-630860,
2,2025-11-01,4003001001,-279300,
2,2025-11-01,4003002002,-84870,
2,2025-11-01,4003003003,-686200,
2,2025-11-01,4003004004,-5050,
2,2025-11-01,6001001001,-112060.87,
2,2025-11-01,6001002007,-8712.67,
2,2025-11-01,6001003010,-7016.21,
2,2025-11-01,6002001001,-33990,
2,2025-11-01,6002002002,-16370,
2,2025-11-01,6003001001,-7800,
2,2025-11-01,6003002002,-15810,
2,2025-11-01,6003003003,-15720,
2,2025-11-01,6004001001,-38340,
2,2025-11-01,6005001001,-69670,
2,2025-11-01,6005002002,-14400,
2,2025-11-01,6005003003,-2650,
2,2025-11-01,6005004004,-28250,
2,2025-11-01,6005005005,-4140,
2,2025-11-01,6005006006,-19730,
2,2025-11-01,8001001001,-1110,
2,2025-11-01,8001002002,-780,
2,2025-11-01,8002001001,1770,
2,2025-11-01,8002002002,9370,
2,2025-11-01,8003001001,-810,
2,2025-11-01,10001001001,-98030,
2,2025-11-01,10001002002,-84340,
2,2025-12-01,1001001001,4496810,
2,2025-12-01,1001002002,2890810,
2,2025-12-01,2001001001,-28400,
2,2025-12-01,2003001001,-31190,
2,2025-12-01,2003002002,-7570,
2,2025-12-01,2004001001,-1326040,
2,2025-12-01,2005001001,-591670,
2,2025-12-01,2005002002,-124090,
2,2025-12-01,2005003003,-5000,
2,2025-12-01,4001001001,-581545.19,
2,2025-12-01,4001002007,-48793.22,
2,2025-12-01,4001003010,-39370.76,
2,2025-12-01,4002001001,-928280,
2,2025-12-01,4002002002,-388990,
2,2025-12-01,4002003003,-630860,
2,2025-12-01,4003001001,-279300,
2,2025-12-01,4003002002,-84870,
2,2025-12-01,4003003003,-686200,
2,2025-12-01,4003004004,-5050,
2,2025-12-01,6001001001,-112060.87,
2,2025-12-01,6001002007,-8712.67,
2,2025-12-01,6001003010,-7016.21,
2,2025-12-01,6002001001,-33990,
2,2025-12-01,6002002002,-16370,
2,2025-12-01,6003001001,-7800,
2,2025-12-01,6003002002,-15810,
2,2025-12-01,6003003003,-15720,
2,2025-12-01,6004001001,-38340,
2,2025-12-01,6005001001,-69670,
2,2025-12-01,6005002002,-14400,
2,2025-12-01,6005003003,-2650,
2,2025-12-01,6005004004,-28250,
2,2025-12-01,6005005005,-4140,
2,2025-12-01,6005006006,-19730,
2,2025-12-01,8001001001,-1110,
2,2025-12-01,8001002002,-780,
2,2025-12-01,8002001001,1770,
2,2025-12-01,8002002002,9370,
2,2025-12-01,8003001001,-810,
2,2025-12-01,10001001001,-98030,
2,2025-12-01,10001002002,-84340,
3,2024-01-01,1001001001,11918420,
3,2024-01-01,1001002002,2562560,
3,2024-01-01,2001001001,-76180,
3,2024-01-01,2003001001,-59790,
3,2024-01-01,2003002002,-36950,
3,2024-01-01,2004001001,-2893370,
3,2024-01-01,2005001001,-1142950,
3,2024-01-01,2005002002,-246010,
3,2024-01-01,2005003003,-33360,
3,2024-01-01,4001001001,-1618288.16,
3,2024-01-01,4001002007,-127609.52,
3,2024-01-01,4001003010,-106050.47,
3,2024-01-01,4002001001,-2160930,
3,2024-01-01,4002002002,-1037230,
3,2024-01-01,4002003003,-1431470,
3,2024-01-01,4003001001,-644510,
3,2024-01-01,4003002002,-231020,
3,2024-01-01,4003003003,-1272020,
3,2024-01-01,4003004004,-14480,
3,2024-01-01,6001001001,-323838.28,
3,2024-01-01,6001002007,-27250.53,
3,2024-01-01,6001003010,-19548.62,
3,2024-01-01,6002001001,-93210,
3,2024-01-01,6002002002,-42000,
3,2024-01-01,6003001001,-22670,
3,2024-01-01,6003002002,-42090,
3,2024-01-01,6003003003,-41600,
3,2024-01-01,6004001001,-100540,
3,2024-01-01,6005001001,-189250,
3,2024-01-01,6005002002,-38330,
3,2024-01-01,6005003003,-6050,
3,2024-01-01,6005004004,-75920,
3,2024-01-01,6005005005,-11570,
3,2024-01-01,6005006006,-57370,
3,2024-01-01,8001001001,-1820,
3,2024-01-01,8001002002,-1640,
3,2024-01-01,8002001001,6160,
3,2024-01-01,8002002002,16900,
3,2024-01-01,8003001001,-1700,
3,2024-01-01,10001001001,-173170,
3,2024-01-01,10001002002,-159550,
3,2024-02-01,1001001001,11918420,
3,2024-02-01,1001002002,2562560,
3,2024-02-01,2001001001,-76180,
3,2024-02-01,2003001001,-59790,
3,2024-02-01,2003002002,-36950,
3,2024-02-01,2004001001,-2893370,
3,2024-02-01,2005001001,-1142950,
3,2024-02-01,2005002002,-246010,
3,2024-02-01,2005003003,-33360,
3,2024-02-01,4001001001,-1618288.16,
3,2024-02-01,4001002007,-127609.52,
3,2024-02-01,4001003010,-106050.47,
3,2024-02-01,4002001001,-2160930,
3,2024-02-01,4002002002,-1037230,
3,2024-02-01,4002003003,-1431470,
3,2024-02-01,4003001001,-644510,
3,2024-02-01,4003002002,-231020,
3,2024-02-01,4003003003,-1272020,
3,2024-02-01,4003004004,-14480,
3,2024-02-01,6001001001,-323838.28,
3,2024-02-01,6001002007,-27250.53,
3,2024-02-01,6001003010,-19548.62,
3,2024-02-01,6002001001,-93210,
3,2024-02-01,6002002002,-42000,
3,2024-02-01,6003001001,-22670,
3,2024-02-01,6003002002,-42090,
3,2024-02-01,6003003003,-41600,
3,2024-02-01,6004001001,-100540,
3,2024-02-01,6005001001,-189250,
3,2024-02-01,6005002002,-38330,
3,2024-02-01,6005003003,-6050,
3,2024-02-01,6005004004,-75920,
3,2024-02-01,6005005005,-11570,
3,2024-02-01,6005006006,-57370,
3,2024-02-01,8001001001,-1820,
3,2024-02-01,8001002002,-1640,
3,2024-02-01,8002001001,6160,
3,2024-02-01,8002002002,16900,
3,2024-02-01,8003001001,-1700,
3,2024-02-01,10001001001,-173170,
3,2024-02-01,10001002002,-159550,
3,2024-03-01,1001001001,11918420,
3,2024-03-01,1001002002,2562560,
3,2024-03-01,2001001001,-76180,
3,2024-03-01,2003001001,-59790,
3,2024-03-01,2003002002,-36950,
3,2024-03-01,2004001001,-2893370,
3,2024-03-01,2005001001,-1142950,
3,2024-03-01,2005002002,-246010,
3,2024-03-01,2005003003,-33360,
3,2024-03-01,4001001001,-1618288.16,
3,2024-03-01,4001002007,-127609.52,
3,2024-03-01,4001003010,-106050.47,
3,2024-03-01,4002001001,-2160930,
3,2024-03-01,4002002002,-1037230,
3,2024-03-01,4002003003,-1431470,
3,2024-03-01,4003001001,-644510,
3,2024-03-01,4003002002,-231020,
3,2024-03-01,4003003003,-1272020,
3,2024-03-01,4003004004,-14480,
3,2024-03-01,6001001001,-323838.28,
3,2024-03-01,6001002007,-27250.53,
3,2024-03-01,6001003010,-19548.62,
3,2024-03-01,6002001001,-93210,
3,2024-03-01,6002002002,-42000,
3,2024-03-01,6003001001,-22670,
3,2024-03-01,6003002002,-42090,
3,2024-03-01,6003003003,-41600,
3,2024-03-01,6004001001,-100540,
3,2024-03-01,6005001001,-189250,
3,2024-03-01,6005002002,-38330,
3,2024-03-01,6005003003,-6050,
3,2024-03-01,6005004004,-75920,
3,2024-03-01,6005005005,-11570,
3,2024-03-01,6005006006,-57370,
3,2024-03-01,8001001001,-1820,
3,2024-03-01,8001002002,-1640,
3,2024-03-01,8002001001,6160,
3,2024-03-01,8002002002,16900,
3,2024-03-01,8003001001,-1700,
3,2024-03-01,10001001001,-173170,
3,2024-03-01,10001002002,-159550,
3,2024-04-01,1001001001,11918420,
3,2024-04-01,1001002002,2562560,
3,2024-04-01,2001001001,-76180,
3,2024-04-01,2003001001,-59790,
3,2024-04-01,2003002002,-36950,
3,2024-04-01,2004001001,-2893370,
3,2024-04-01,2005001001,-1142950,
3,2024-04-01,2005002002,-246010,
3,2024-04-01,2005003003,-33360,
3,2024-04-01,4001001001,-1618288.16,
3,2024-04-01,4001002007,-127609.52,
3,2024-04-01,4001003010,-106050.47,
3,2024-04-01,4002001001,-2160930,
3,2024-04-01,4002002002,-1037230,
3,2024-04-01,4002003003,-1431470,
3,2024-04-01,4003001001,-644510,
3,2024-04-01,4003002002,-231020,
3,2024-04-01,4003003003,-1272020,
3,2024-04-01,4003004004,-14480,
3,2024-04-01,6001001001,-323838.28,
3,2024-04-01,6001002007,-27250.53,
3,2024-04-01,6001003010,-19548.62,
3,2024-04-01,6002001001,-93210,
3,2024-04-01,6002002002,-42000,
3,2024-04-01,6003001001,-22670,
3,2024-04-01,6003002002,-42090,
3,2024-04-01,6003003003,-41600,
3,2024-04-01,6004001001,-100540,
3,2024-04-01,6005001001,-189250,
3,2024-04-01,6005002002,-38330,
3,2024-04-01,6005003003,-6050,
3,2024-04-01,6005004004,-75920,
3,2024-04-01,6005005005,-11570,
3,2024-04-01,6005006006,-57370,
3,2024-04-01,8001001001,-1820,
3,2024-04-01,8001002002,-1640,
3,2024-04-01,8002001001,6160,
3,2024-04-01,8002002002,16900,
3,2024-04-01,8003001001,-1700,
3,2024-04-01,10001001001,-173170,
3,2024-04-01,10001002002,-159550,
3,2024-05-01,1001001001,11918420,
3,2024-05-01,1001002002,2562560,
3,2024-05-01,2001001001,-76180,
3,2024-05-01,2003001001,-59790,
3,2024-05-01,2003002002,-36950,
3,2024-05-01,2004001001,-2893370,
3,2024-05-01,2005001001,-1142950,
3,2024-05-01,2005002002,-246010,
3,2024-05-01,2005003003,-33360,
3,2024-05-01,4001001001,-1618288.16,
3,2024-05-01,4001002007,-127609.52,
3,2024-05-01,4001003010,-106050.47,
3,2024-05-01,4002001001,-2160930,
3,2024-05-01,4002002002,-1037230,
3,2024-05-01,4002003003,-1431470,
3,2024-05-01,4003001001,-644510,
3,2024-05-01,4003002002,-231020,
3,2024-05-01,4003003003,-1272020,
3,2024-05-01,4003004004,-14480,
3,2024-05-01,6001001001,-323838.28,
3,2024-05-01,6001002007,-27250.53,
3,2024-05-01,6001003010,-19548.62,
3,2024-05-01,6002001001,-93210,
3,2024-05-01,6002002002,-42000,
3,2024-05-01,6003001001,-22670,
3,2024-05-01,6003002002,-42090,
3,2024-05-01,6003003003,-41600,
3,2024-05-01,6004001001,-100540,
3,2024-05-01,6005001001,-189250,
3,2024-05-01,6005002002,-38330,
3,2024-05-01,6005003003,-6050,
3,2024-05-01,6005004004,-75920,
3,2024-05-01,6005005005,-11570,
3,2024-05-01,6005006006,-57370,
3,2024-05-01,8001001001,-1820,
3,2024-05-01,8001002002,-1640,
3,2024-05-01,8002001001,6160,
3,2024-05-01,8002002002,16900,
3,2024-05-01,8003001001,-1700,
3,2024-05-01,10001001001,-173170,
3,2024-05-01,10001002002,-159550,
3,2024-06-01,1001001001,11918420,
3,2024-06-01,1001002002,2562560,
3,2024-06-01,2001001001,-76180,
3,2024-06-01,2003001001,-59790,
3,2024-06-01,2003002002,-36950,
3,2024-06-01,2004001001,-2893370,
3,2024-06-01,2005001001,-1142950,
3,2024-06-01,2005002002,-246010,
3,2024-06-01,2005003003,-33360,
3,2024-06-01,4001001001,-1618288.16,
3,2024-06-01,4001002007,-127609.52,
3,2024-06-01,4001003010,-106050.47,
3,2024-06-01,4002001001,-2160930,
3,2024-06-01,4002002002,-1037230,
3,2024-06-01,4002003003,-1431470,
3,2024-06-01,4003001001,-644510,
3,2024-06-01,4003002002,-231020,
3,2024-06-01,4003003003,-1272020,
3,2024-06-01,4003004004,-14480,
3,2024-06-01,6001001001,-323838.28,
3,2024-06-01,6001002007,-27250.53,
3,2024-06-01,6001003010,-19548.62,
3,2024-06-01,6002001001,-93210,
3,2024-06-01,6002002002,-42000,
3,2024-06-01,6003001001,-22670,
3,2024-06-01,6003002002,-42090,
3,2024-06-01,6003003003,-41600,
3,2024-06-01,6004001001,-100540,
3,2024-06-01,6005001001,-189250,
3,2024-06-01,6005002002,-38330,
3,2024-06-01,6005003003,-6050,
3,2024-06-01,6005004004,-75920,
3,2024-06-01,6005005005,-11570,
3,2024-06-01,6005006006,-57370,
3,2024-06-01,8001001001,-1820,
3,2024-06-01,8001002002,-1640,
3,2024-06-01,8002001001,6160,
3,2024-06-01,8002002002,16900,
3,2024-06-01,8003001001,-1700,
3,2024-06-01,10001001001,-173170,
3,2024-06-01,10001002002,-159550,
3,2024-07-01,1001001001,11918420,8238606.21
3,2024-07-01,1001002002,2562560,1795897.31
3,2024-07-01,2001001001,-76180,-56745.46
3,2024-07-01,2003001001,-59790,-35223
3,2024-07-01,2003002002,-36950,-31669.89
3,2024-07-01,2004001001,-2893370,-2006900.7
3,2024-07-01,2005001001,-1142950,-762622.27
3,2024-07-01,2005002002,-246010,-165569.31
3,2024-07-01,2005003003,-33360,-28018.44
3,2024-07-01,4001001001,-1618288.16,-1017303.08
3,2024-07-01,4001002007,-127609.52,-81384.23
3,2024-07-01,4001003010,-106050.47,-71211.21
3,2024-07-01,4002001001,-2160930,-1466229.26
3,2024-07-01,4002002002,-1037230,-733114.56
3,2024-07-01,4002003003,-1431470,-916393.22
3,2024-07-01,4003001001,-644510,-439868.79
3,2024-07-01,4003002002,-231020,-183278.53
3,2024-07-01,4003003003,-1272020,-824754.01
